☔降水量の合計(mm),🌡️平均気温(℃),💨平均風速(m/s),🧭最多風向(16方位),🏢都道府県,🏙️市区町村,❄️降雪量合計(cm),⚪未使用,☔降水量の合計(mm):Base,💧平均湿度(％),☁️平均雲量(10分比),♨️平均蒸気圧(hPa),🔄平均現地気圧(hPa),☀️日照時間(時間),🌨️雪日数(日),⚡雷日数(日),🌫️霧日数(日)
1987-08,28.7,5.4,➡️東南東,沖縄県,那覇市,0,0,402.5,79,5.8,31.2,1003.8,234.0,0,4,0
1987-09,27.2,4.7,⬆️北北東,沖縄県,那覇市,0,0,62.5,73,6.4,26.7,1004.1,207.4,0,2,0
1987-10,26.1,4.8,⬆️北北東,沖縄県,那覇市,0,0,162.0,77,5.8,26.2,1007.6,183.5,0,4,0
1987-11,23.1,5.2,⬆️北北東,沖縄県,那覇市,0,0,174.0,77,8.0,21.8,1010.9,87.4,0,0,0
1987-12,18.7,5.6,⬆️北北東,沖縄県,那覇市,0,0,107.0,66,6.7,14.3,1015.2,124.1,0,0,0
1988-01,18.5,5.5,⬆️北北東,沖縄県,那覇市,0,0,195.5,75,8.6,16.1,1012.9,72.3,0,0,0
1988-02,17.6,5.5,⬆️北北東,沖縄県,那覇市,0,0,169.0,74,8.7,15.3,1013.3,69.3,0,2,0
1988-03,19.2,5.7,⬆️北北東,沖縄県,那覇市,0,0,175.0,79,9.4,18.1,1008.9,42.2,0,3,0
1988-04,20.6,5.2,➡️南東,沖縄県,那覇市,0,0,343.5,71,7.7,17.4,1009.4,126.7,0,2,0
1988-05,23.6,5.7,➡️東,沖縄県,那覇市,0,0,476.0,84,8.9,24.7,1004.1,106.8,0,4,1
1988-06,27.4,6.0,⬇️南西,沖縄県,那覇市,0,0,162.5,84,8.5,31.0,1001.9,160.0,0,4,0
1988-07,29.7,5.2,⬇️西南西,沖縄県,那覇市,0,0,21.0,76,5.1,31.7,1001.8,302.9,0,0,0
1988-08,28.3,4.7,⬇️南西,沖縄県,那覇市,0,0,343.0,79,6.8,30.2,1001.8,221.3,0,7,0
1988-09,27.7,3.9,⬆️北北東,沖縄県,那覇市,0,0,91.0,76,6.8,28.3,1003.2,166.2,0,3,0
1988-10,25.0,6.5,⬆️北北東,沖縄県,那覇市,0,0,275.0,70,7.1,22.5,1006.0,150.6,0,0,0
1988-11,20.1,5.9,⬆️北北東,沖縄県,那覇市,0,0,49.5,59,6.9,14.1,1013.1,130.5,0,0,0
1988-12,17.9,5.5,⬆️北北東,沖縄県,那覇市,0,0,1.0,59,6.0,12.2,1015.3,140.6,0,0,0
1989-01,17.8,5.6,⬆️北北東,沖縄県,那覇市,0,0,137.0,72,7.7,15.0,1013.7,95.0,0,1,0
1989-02,17.7,5.5,⬆️北,沖縄県,那覇市,0,0,19.5,69,7.2,14.2,1013.3,104.0,0,0,0
1989-03,17.8,5.7,⬆️北,沖縄県,那覇市,0,0,91.5,66,7.1,13.8,1010.9,122.8,0,0,0
1989-04,21.3,4.7,➡️東南東,沖縄県,那覇市,0,0,187.5,79,7.6,20.2,1005.9,124.1,0,2,1
1989-05,23.7,4.9,➡️東南東,沖縄県,那覇市,0,0,299.0,81,8.6,24.0,1005.5,129.7,0,4,4
1989-06,26.6,4.8,⬇️南西,沖縄県,那覇市,0,0,159.0,82,8.0,28.9,1003.0,200.7,0,2,0
1989-07,28.6,4.8,➡️南東,沖縄県,那覇市,0,0,77.5,78,8.2,30.6,1002.4,221.8,0,4,0
1989-08,28.1,4.3,⬆️北北西,沖縄県,那覇市,0,0,343.5,81,7.2,30.6,998.5,208.7,0,4,0
1989-09,27.5,5.4,➡️南東,沖縄県,那覇市,0,0,147.0,78,6.9,28.8,1003.3,163.3,0,3,0
1989-10,24.4,4.9,⬆️北北東,沖縄県,那覇市,0,0,7.0,66,5.5,20.3,1008.8,172.2,0,0,0
1989-11,21.3,6.0,⬆️北,沖縄県,那覇市,0,0,138.5,68,7.3,17.5,1013.4,104.2,0,0,0
1989-12,17.9,4.9,⬆️北北東,沖縄県,那覇市,0,0,78.0,63,7.3,12.9,1014.1,112.4,0,0,0
1990-01,16.5,5.7,⬆️北北東,沖縄県,那覇市,0,0,126.0,70,8.5,13.4,1014.7,80.1,0,0,0
1990-02,18.5,5.1,⬆️北北東,沖縄県,那覇市,0,0,201.0,78,8.4,16.9,1014.4,83.1,0,1,0
1990-03,19.0,4.9,⬆️北,沖縄県,那覇市,0,0,60.5,70,7.0,15.7,1012.4,134.2,0,2,0
1990-04,20.2,5.3,➡️東南東,沖縄県,那覇市,0,0,357.0,77,9.1,18.7,1007.7,76.1,0,4,0
1990-05,23.8,5.9,➡️東南東,沖縄県,那覇市,0,0,209.0,78,8.3,23.2,1006.0,125.3,0,4,0
1990-06,27.2,5.6,➡️南東,沖縄県,那覇市,0,0,310.0,84,8.2,30.3,1003.3,148.9,0,4,0
1990-07,29.3,5.0,➡️東南東,沖縄県,那覇市,0,0,34.5,74,6.1,30.4,1002.9,279.4,0,6,0
1990-08,29.0,7.1,➡️南東,沖縄県,那覇市,0,0,164.0,78,7.6,31.4,998.4,171.3,0,4,0
1990-09,27.4,6.7,➡️南東,沖縄県,那覇市,0,0,159.0,78,6.9,28.4,1003.6,180.0,0,0,0
1990-10,24.2,5.7,⬆️北北東,沖縄県,那覇市,0,0,197.5,70,5.6,21.2,1008.2,187.2,0,1,0
1990-11,22.4,5.8,⬆️北北東,沖縄県,那覇市,0,0,140.0,69,6.2,19.0,1011.1,162.6,0,0,0
1990-12,18.9,5.1,⬆️北北東,沖縄県,那覇市,0,0,70.0,63,6.3,14.1,1015.2,128.5,0,0,0
1991-01,17.3,5.7,⬆️北北東,沖縄県,那覇市,0,0,111.0,68,8.6,13.7,1014.1,77.6,0,0,0
1991-02,16.4,5.6,⬆️北,沖縄県,那覇市,0,0,83.0,62,7.5,11.8,1014.3,114.0,0,2,0
1991-03,20.5,4.7,⬆️北北東,沖縄県,那覇市,0,0,142.0,81,8.3,19.7,1011.2,85.9,0,3,0
1991-04,22.1,5.0,⬆️北,沖縄県,那覇市,0,0,124.0,78,8.5,21.1,1008.6,100.1,0,3,0
1991-05,24.6,5.2,⬇️南南西,沖縄県,那覇市,0,0,12.5,77,7.5,24.4,1007.4,188.9,0,0,0
1991-06,28.8,6.0,⬇️南南西,沖縄県,那覇市,0,0,43.5,78,6.9,30.8,1004.1,233.1,0,3,0
1991-07,29.5,6.4,➡️南東,沖縄県,那覇市,0,0,354.0,77,6.3,31.3,1003.0,251.4,0,1,0
1991-08,28.9,4.9,⬆️北,沖縄県,那覇市,0,0,62.5,76,5.5,30.4,998.9,225.0,0,1,0
1991-09,27.9,6.4,⬆️東北東,沖縄県,那覇市,0,0,484.0,79,6.9,29.7,1001.4,169.8,0,4,0
1991-10,24.4,5.9,⬆️北北東,沖縄県,那覇市,0,0,118.5,72,7.0,22.2,1005.6,149.3,0,0,0
1991-11,21.0,5.7,⬆️北北東,沖縄県,那覇市,0,0,45.0,69,6.2,17.1,1013.1,127.6,0,0,0
1991-12,19.3,4.9,⬆️北北東,沖縄県,那覇市,0,0,31.5,68,6.0,15.2,1014.9,161.4,0,0,0
1992-01,17.2,5.3,⬆️北,沖縄県,那覇市,0,0,138.5,66,7.2,13.2,1015.1,95.8,0,1,0
1992-02,16.0,5.1,⬆️北北東,沖縄県,那覇市,0,0,259.0,73,8.0,13.4,1012.7,78.4,0,1,0
1992-03,20.8,5.3,⬇️南南西,沖縄県,那覇市,0,0,268.0,82,9.0,20.6,1011.0,67.5,0,4,0
1992-04,21.6,4.7,⬆️北,沖縄県,那覇市,0,0,244.5,78,7.7,20.6,1006.8,102.4,0,6,0
1992-05,23.7,4.0,➡️南東,沖縄県,那覇市,0,0,114.5,75,8.1,21.9,1005.6,112.5,0,2,0
1992-06,26.0,5.3,⬇️南南西,沖縄県,那覇市,0,0,292.0,84,8.2,28.4,1002.1,131.6,0,3,0
1992-07,28.2,4.6,➡️南東,沖縄県,那覇市,0,0,67.5,79,5.7,30.0,1005.5,237.9,0,2,0
1992-08,28.6,5.5,➡️東南東,沖縄県,那覇市,0,0,442.5,78,5.3,30.4,999.6,231.3,0,1,0
1992-09,27.4,5.3,⬆️北,沖縄県,那覇市,0,0,127.0,77,5.1,28.2,1003.3,189.8,0,0,0
1992-10,24.6,5.9,⬆️北北東,沖縄県,那覇市,0,0,227.0,69,5.5,21.4,1008.3,174.2,0,1,0
1992-11,21.3,6.0,⬆️北北東,沖縄県,那覇市,0,0,126.5,67,6.5,17.0,1012.8,128.1,0,1,0
1992-12,19.1,4.9,⬆️北北東,沖縄県,那覇市,0,0,95.5,70,7.1,15.5,1015.4,102.7,0,0,0
1993-01,17.4,5.5,⬆️北北東,沖縄県,那覇市,0,0,100.0,72,8.4,14.7,1013.7,88.7,0,1,0
1993-02,17.0,5.4,⬆️北,沖縄県,那覇市,0,0,72.5,64,6.7,12.6,1014.5,119.2,0,1,0
1993-03,18.3,5.2,⬆️北北東,沖縄県,那覇市,0,0,82.0,71,7.4,15.4,1011.9,108.9,0,1,0
1993-04,20.7,5.4,⬆️北北東,沖縄県,那覇市,0,0,55.5,78,8.4,19.6,1009.4,97.9,0,3,0
1993-05,24.6,4.9,➡️南東,沖縄県,那覇市,0,0,258.0,78,7.3,24.2,1005.6,180.9,0,4,0
1993-06,27.0,5.3,⬇️南南西,沖縄県,那覇市,0,0,113.0,83,7.1,29.7,1003.7,173.6,0,2,0
1993-07,29.1,4.6,⬇️南南西,沖縄県,那覇市,0,0,171.5,79,7.1,31.5,1001.5,224.3,0,3,0
1993-08,28.9,5.0,➡️南東,沖縄県,那覇市,0,0,41.0,77,4.9,30.6,1002.3,263.8,0,1,0
1993-09,27.5,4.9,➡️南東,沖縄県,那覇市,0,0,185.5,74,5.2,27.3,1004.8,205.2,0,3,0
1993-10,24.9,5.6,⬆️北北東,沖縄県,那覇市,0,0,83.5,68,5.8,21.8,1009.3,180.4,0,1,0
1993-11,22.8,5.1,➡️東,沖縄県,那覇市,0,0,143.0,74,7.1,21.0,1012.2,106.4,0,0,0
1993-12,18.8,5.6,⬆️北北東,沖縄県,那覇市,0,0,25.0,65,7.1,14.4,1015.4,101.5,0,0,0
1994-01,17.3,4.8,⬆️北,沖縄県,那覇市,0,0,115.0,66,6.5,13.3,1013.0,125.9,0,0,0
1994-02,17.1,5.6,⬆️北,沖縄県,那覇市,0,0,111.0,69,8.0,13.8,1010.6,66.4,0,2,0
1994-03,17.1,5.0,⬆️北北東,沖縄県,那覇市,0,0,156.5,69,7.7,13.5,1013.3,104.2,0,0,0
1994-04,22.4,4.8,➡️南東,沖縄県,那覇市,0,0,44.5,81,7.5,22.1,1007.6,134.2,0,3,0
1994-05,23.4,5.2,➡️東南東,沖縄県,那覇市,0,0,391.0,78,6.9,22.5,1004.4,147.9,0,2,2
1994-06,26.9,5.2,⬇️南南西,沖縄県,那覇市,0,0,139.0,86,8.4,30.6,1003.8,187.7,0,1,0
1994-07,29.4,4.5,➡️東南東,沖縄県,那覇市,0,0,96.0,76,4.8,31.2,1000.4,259.3,0,3,0
1994-08,28.7,5.9,➡️東南東,沖縄県,那覇市,0,0,133.5,80,6.6,31.5,1002.3,189.7,0,4,0
1994-09,26.8,4.9,⬆️北北東,沖縄県,那覇市,0,0,55.5,68,5.4,24.1,1003.4,191.3,0,1,0
1994-10,24.4,6.0,⬆️北北東,沖縄県,那覇市,0,0,200.5,74,6.4,23.0,1008.1,134.1,0,0,0
1994-11,22.5,4.7,⬆️北北東,沖縄県,那覇市,0,0,64.5,71,5.1,19.5,1013.6,164.9,0,0,0
1994-12,20.2,4.7,⬆️北北東,沖縄県,那覇市,0,0,63.0,74,7.1,17.7,1015.0,116.5,0,0,0
1995-01,16.4,5.3,⬆️北北東,沖縄県,那覇市,0,0,64.0,66,7.3,12.5,1015.1,102.1,0,0,0
1995-02,15.7,5.1,⬆️北,沖縄県,那覇市,0,0,83.0,68,8.8,12.4,1013.5,76.2,0,0,0
1995-03,17.6,5.3,⬆️北,沖縄県,那覇市,0,0,332.5,69,8.1,14.5,1011.0,86.0,0,2,0
1995-04,22.1,5.5,⬇️南南西,沖縄県,那覇市,0,0,49.0,82,8.4,22.3,1009.2,130.4,0,0,0
1995-05,23.3,5.4,➡️東,沖縄県,那覇市,0,0,206.5,79,8.8,23.0,1005.8,122.1,0,0,0
1995-06,26.3,5.9,⬇️南南西,沖縄県,那覇市,0,0,269.5,88,9.2,30.2,1001.7,117.3,0,4,2
1995-07,28.5,5.5,➡️南南東,沖縄県,那覇市,0,0,96.5,79,7.1,30.8,1004.6,215.4,0,0,0
1995-08,29.0,4.1,➡️東南東,沖縄県,那覇市,0,0,130.0,78,5.7,31.2,1005.6,237.0,0,5,0
1995-09,27.8,4.6,⬆️北北東,沖縄県,那覇市,0,0,227.0,76,6.7,28.6,1004.9,177.3,0,4,0
1995-10,26.1,4.4,⬆️北北東,沖縄県,那覇市,0,0,128.5,77,5.7,26.1,1007.9,167.4,0,2,0
1995-11,21.0,5.2,⬆️北北東,沖縄県,那覇市,0,0,148.5,62,7.3,15.5,1011.9,118.4,0,1,0
1995-12,17.8,5.0,⬆️北北東,沖縄県,那覇市,0,0,28.0,64,7.3,13.1,1015.7,103.4,0,0,0
1996-01,17.1,5.0,⬆️北北東,沖縄県,那覇市,0,0,58.0,66,6.7,13.1,1013.7,111.0,0,0,0
1996-02,16.3,5.5,⬆️北,沖縄県,那覇市,0,0,123.0,70,7.8,13.3,1014.3,91.3,0,0,0
1996-03,19.0,5.0,⬆️北,沖縄県,那覇市,0,0,231.0,75,7.5,17.1,1010.5,105.0,0,4,1
1996-04,19.5,5.6,⬆️北北東,沖縄県,那覇市,0,0,183.0,70,7.7,16.2,1009.3,109.7,0,1,0
1996-05,22.4,4.9,➡️東,沖縄県,那覇市,0,0,394.0,78,8.1,21.1,1005.6,90.3,0,1,0
1996-06,27.5,5.2,⬇️南南西,沖縄県,那覇市,0,0,103.0,84,6.1,30.8,1005.4,217.6,0,1,0
1996-07,29.4,5.6,➡️南東,沖縄県,那覇市,0,0,43.0,73,6.0,30.0,1002.6,265.7,0,1,0
1996-08,28.1,5.1,⬆️北,沖縄県,那覇市,0,0,294.0,79,6.2,29.8,1000.7,234.6,0,0,0
1996-09,27.9,6.5,➡️東,沖縄県,那覇市,0,0,237.0,76,5.7,28.7,1000.8,192.3,0,1,0
1996-10,24.6,4.8,⬆️北北東,沖縄県,那覇市,0,0,121.0,75,6.2,23.4,1008.6,139.9,0,0,0
1996-11,23.2,6.0,⬆️東北東,沖縄県,那覇市,0,0,39.5,74,7.1,21.3,1010.7,117.8,0,0,0
1996-12,18.1,4.8,⬆️北東,沖縄県,那覇市,0,0,60.0,62,5.2,13.0,1014.2,164.7,0,0,0
1997-01,16.5,5.1,⬆️北,沖縄県,那覇市,0,0,97.0,62,7.1,11.8,1013.4,105.6,0,0,0
1997-02,17.1,5.0,⬆️北,沖縄県,那覇市,0,0,106.0,66,7.0,13.1,1013.1,99.6,0,0,0
1997-03,19.9,4.6,⬆️北北東,沖縄県,那覇市,0,0,80.5,72,6.2,16.8,1012.2,148.1,0,1,0
1997-04,22.0,4.7,➡️南東,沖縄県,那覇市,0,0,235.5,78,7.5,20.9,1009.2,120.1,0,1,0
1997-05,24.6,5.1,➡️南東,沖縄県,那覇市,0,0,214.0,78,8.2,24.1,1004.6,160.8,0,4,0
1997-06,26.1,5.3,⬇️南南西,沖縄県,那覇市,0,0,334.5,81,8.0,27.1,1001.9,155.9,0,1,0
1997-07,28.4,4.7,⬇️南,沖縄県,那覇市,0,0,25.5,76,6.2,29.4,1004.0,255.1,0,1,0
1997-08,27.8,7.1,➡️南東,沖縄県,那覇市,0,0,462.0,82,7.6,30.6,1000.1,173.8,0,2,0
1997-09,26.8,5.1,⬆️北,沖縄県,那覇市,0,0,103.5,73,6.6,25.7,1005.6,203.1,0,1,0
1997-10,24.3,4.9,⬆️北北東,沖縄県,那覇市,0,0,77.0,70,6.3,21.3,1010.0,176.6,0,0,0
1997-11,22.6,5.4,⬆️北北東,沖縄県,那覇市,0,0,161.5,69,6.5,19.1,1012.7,145.8,0,2,0
1997-12,19.7,4.9,⬆️北北東,沖縄県,那覇市,0,0,121.0,69,6.9,15.9,1014.4,130.9,0,0,0
1998-01,18.7,5.8,⬆️北,沖縄県,那覇市,0,0,167.5,70,8.7,15.5,1013.0,67.1,0,1,0
1998-02,18.5,5.1,⬆️北,沖縄県,那覇市,0,0,335.5,75,8.9,16.4,1012.2,70.7,0,7,0
1998-03,20.2,4.6,⬆️北,沖縄県,那覇市,0,0,166.5,75,7.3,18.0,1012.1,143.8,0,1,0
1998-04,23.5,4.9,➡️南南東,沖縄県,那覇市,0,0,226.5,80,8.2,23.5,1009.9,125.2,0,4,0
1998-05,26.1,4.3,➡️南東,沖縄県,那覇市,0,0,286.5,83,8.3,28.1,1006.0,151.0,0,4,0
1998-06,27.4,5.9,⬇️南南西,沖縄県,那覇市,0,0,379.5,84,8.4,30.9,1003.9,146.4,0,2,0
1998-07,29.5,5.1,⬇️南西,沖縄県,那覇市,0,0,334.5,78,7.7,32.2,1002.5,186.9,0,5,0
1998-08,30.1,3.5,➡️南東,沖縄県,那覇市,0,0,131.0,74,4.9,31.5,1004.4,266.5,0,3,0
1998-09,28.4,5.1,⬆️北,沖縄県,那覇市,0,0,268.5,73,6.2,28.1,1001.9,171.1,0,6,0
1998-10,26.7,5.1,➡️東南東,沖縄県,那覇市,0,0,689.0,77,7.9,27.0,1006.6,122.9,0,1,0
1998-11,23.0,5.1,⬆️北北東,沖縄県,那覇市,0,0,164.0,71,7.6,20.1,1010.0,94.3,0,0,0
1998-12,20.2,5.0,⬆️北北東,沖縄県,那覇市,0,0,173.0,70,7.4,16.7,1013.5,93.5,0,0,0
1999-01,18.0,5.6,⬆️北北東,沖縄県,那覇市,0,0,114.0,67,8.3,14.0,1012.6,69.8,0,2,0
1999-02,17.4,5.6,⬆️北,沖縄県,那覇市,0,0,48.0,63,6.8,12.9,1014.8,114.0,0,0,0
1999-03,20.9,5.1,⬆️北北東,沖縄県,那覇市,0,0,195.0,78,8.2,19.6,1006.5,88.1,0,2,1
1999-04,21.7,5.6,⬆️北北東,沖縄県,那覇市,0,0,160.5,72,6.4,18.8,1007.3,158.5,0,1,0
1999-05,23.7,5.2,➡️東,沖縄県,那覇市,0,0,172.5,76,8.6,22.6,1005.9,114.0,0,0,0
1999-06,27.5,5.5,⬇️南南西,沖縄県,那覇市,0,0,123.5,84,7.8,30.7,1003.4,155.5,0,4,0
1999-07,28.3,5.0,➡️東南東,沖縄県,那覇市,0,0,237.0,81,8.1,31.2,998.7,159.3,0,3,0
1999-08,28.4,5.2,⬇️南西,沖縄県,那覇市,0,0,211.0,82,7.5,31.3,1001.9,172.5,0,0,0
1999-09,28.2,5.2,➡️南東,沖縄県,那覇市,0,0,693.5,79,7.1,29.8,1002.4,173.5,0,1,0
1999-10,26.3,4.4,⬆️北北東,沖縄県,那覇市,0,0,67.5,72,5.6,24.7,1009.0,192.7,0,3,0
1999-11,22.6,5.2,⬆️北北東,沖縄県,那覇市,0,0,66.5,65,6.2,17.9,1011.4,151.1,0,0,0
1999-12,18.4,5.9,⬆️北北東,沖縄県,那覇市,0,0,158.5,68,7.9,14.5,1014.9,89.7,0,0,0
2000-01,17.9,6.1,⬆️北北東,沖縄県,那覇市,0,0,87.0,67,7.3,14.1,1013.8,105.9,0,1,0
2000-02,16.2,5.6,⬆️北北東,沖縄県,那覇市,0,0,149.0,70,9.5,13.2,1012.2,32.6,0,0,0
2000-03,18.6,5.7,⬆️北北東,沖縄県,那覇市,0,0,118.5,71,8.4,15.5,1010.3,81.6,0,0,0
2000-04,20.7,4.9,⬆️北,沖縄県,那覇市,0,0,394.0,75,8.0,18.6,1006.7,87.0,0,1,1
2000-05,23.1,4.7,➡️東,沖縄県,那覇市,0,0,66.5,77,6.8,21.9,1004.9,156.2,0,0,1
2000-06,27.2,5.0,⬇️南南西,沖縄県,那覇市,0,0,186.5,82,7.6,29.3,1003.6,192.9,0,2,0
2000-07,28.0,5.8,➡️南東,沖縄県,那覇市,0,0,367.5,79,7.3,29.5,1000.6,173.1,0,3,0
2000-08,27.9,6.2,➡️南東,沖縄県,那覇市,0,0,279.5,80,7.1,29.9,1000.7,172.5,0,1,0
2000-09,26.3,5.5,⬆️北,沖縄県,那覇市,0,0,317.0,76,5.7,26.0,1001.0,191.4,0,0,0
2000-10,26.2,4.5,⬆️北北東,沖縄県,那覇市,0,0,95.0,77,5.9,26.3,1007.4,171.3,0,1,0
2000-11,23.4,5.6,⬆️北北東,沖縄県,那覇市,0,0,292.5,74,6.7,21.6,1010.7,110.9,0,2,0
2000-12,19.9,5.4,⬆️北北東,沖縄県,那覇市,0,0,260.0,68,6.2,15.8,1012.4,139.1,0,0,0
2001-01,17.7,5.8,⬆️北,沖縄県,那覇市,0,0,118.5,65,7.7,13.6,1012.3,103.8,0,1,0
2001-02,18.7,5.9,⬆️北北東,沖縄県,那覇市,0,0,37.5,69,7.3,15.1,1011.9,91.7,0,0,0
2001-03,18.3,5.0,⬆️北,沖縄県,那覇市,0,0,96.0,66,7.3,14.4,1010.0,114.2,0,1,0
2001-04,21.2,5.1,➡️東南東,沖縄県,那覇市,0,0,235.5,75,7.8,19.2,1007.4,106.3,0,1,1
2001-05,23.5,4.9,⬆️北北西,沖縄県,那覇市,0,0,478.5,81,8.4,23.7,1003.5,91.4,0,1,2
2001-06,27.8,5.0,⬇️南南西,沖縄県,那覇市,0,0,151.5,81,7.3,30.1,1003.3,152.0,0,4,0
2001-07,29.9,4.1,➡️南東,沖縄県,那覇市,0,0,50.5,74,6.3,30.9,1002.6,224.4,0,10,0
2001-08,29.6,4.2,➡️東,沖縄県,那覇市,0,0,200.0,72,5.6,29.7,1000.7,219.7,0,8,0
2001-09,27.5,5.8,➡️南南東,沖縄県,那覇市,0,0,1095.5,82,8.2,29.9,999.9,92.5,0,5,0
2001-10,25.6,5.8,⬆️北北東,沖縄県,那覇市,0,0,55.0,68,6.0,22.4,1007.5,167.2,0,1,0
2001-11,21.8,5.3,⬆️北北東,沖縄県,那覇市,0,0,3.5,60,5.5,16.0,1012.0,158.9,0,0,0
2001-12,19.2,5.1,⬆️北,沖縄県,那覇市,0,0,122.0,66,7.9,15.2,1016.0,95.4,0,0,0
2002-01,17.1,5.8,⬆️北,沖縄県,那覇市,0,0,39.0,61,6.9,12.2,1014.2,106.0,0,0,0
2002-02,17.4,4.5,⬆️北,沖縄県,那覇市,0,0,52.5,62,6.2,12.3,1015.1,130.3,0,0,0
2002-03,19.6,5.0,⬆️北北東,沖縄県,那覇市,0,0,93.0,71,6.0,16.5,1010.8,152.0,0,1,0
2002-04,22.4,5.1,➡️南東,沖縄県,那覇市,0,0,61.5,76,7.1,20.8,1009.0,136.3,0,2,0
2002-05,25.1,4.6,➡️南東,沖縄県,那覇市,0,0,125.0,73,6.6,23.2,1004.9,190.6,0,3,0
2002-06,27.0,5.3,⬇️南南西,沖縄県,那覇市,0,0,290.5,82,9.0,29.2,1002.3,90.2,0,2,0
2002-07,28.2,6.9,➡️東,沖縄県,那覇市,0,0,445.0,79,7.0,30.2,997.8,171.1,0,2,0
2002-08,28.7,5.1,➡️南東,沖縄県,那覇市,0,0,21.5,72,5.9,28.4,1002.1,202.7,0,1,0
2002-09,27.5,5.1,⬆️北北東,沖縄県,那覇市,0,0,511.0,72,5.0,26.4,1003.1,200.3,0,2,0
2002-10,24.7,5.1,⬆️北北東,沖縄県,那覇市,0,0,201.0,70,7.0,21.7,1008.6,135.7,0,2,0
2002-11,21.1,5.5,⬆️北,沖縄県,那覇市,0,0,28.5,63,7.5,16.2,1012.2,93.0,0,0,0
2002-12,19.4,4.9,⬆️北北東,沖縄県,那覇市,0,0,158.5,70,7.7,16.1,1013.8,95.8,0,2,0
2003-01,15.7,5.3,⬆️北,沖縄県,那覇市,0,0,60.5,59,6.5,10.6,1015.3,123.9,0,0,0
2003-02,18.1,5.2,⬆️北,沖縄県,那覇市,0,0,27.0,65,7.3,13.9,1013.3,107.3,0,0,0
2003-03,18.4,5.5,⬆️北,沖縄県,那覇市,0,0,70.0,67,7.6,14.3,1012.0,127.9,0,0,0
2003-04,22.6,5.4,➡️南東,沖縄県,那覇市,0,0,112.5,76,8.1,21.1,1008.4,117.2,0,2,3
2003-05,24.4,4.5,➡️東南東,沖縄県,那覇市,0,0,130.5,75,7.9,23.0,1003.6,131.4,0,1,0
2003-06,26.6,6.4,⬇️南南西,沖縄県,那覇市,0,0,222.0,79,8.0,27.4,1002.4,183.9,0,3,0
2003-07,29.9,4.8,⬇️南,沖縄県,那覇市,0,0,13.5,73,5.8,30.6,1004.7,272.0,0,1,0
2003-08,29.6,5.1,➡️東南東,沖縄県,那覇市,0,0,245.0,73,6.5,30.2,1001.7,209.4,0,2,0
2003-09,28.5,6.4,➡️東,沖縄県,那覇市,0,0,219.0,71,5.7,27.7,1003.3,189.0,0,2,0
2003-10,24.7,5.3,⬆️北北東,沖縄県,那覇市,0,0,177.5,62,5.6,19.4,1008.1,183.0,0,2,0
2003-11,23.8,5.7,⬆️北北東,沖縄県,那覇市,0,0,120.0,72,8.5,21.5,1010.8,85.5,0,1,0
2003-12,18.7,5.6,⬆️北,沖縄県,那覇市,0,0,60.0,58,7.0,12.6,1014.9,121.5,0,0,0
2004-01,16.8,4.8,⬆️北,沖縄県,那覇市,0,0,140.0,63,7.9,12.3,1013.7,87.7,0,0,0
2004-02,17.1,5.1,⬆️北北東,沖縄県,那覇市,0,0,100.0,63,4.9,12.5,1013.4,150.4,0,0,0
2004-03,19.2,5.1,⬆️北北東,沖縄県,那覇市,0,0,106.0,69,7.3,15.6,1010.1,112.4,0,2,0
2004-04,21.9,4.4,➡️東南東,沖縄県,那覇市,0,0,64.0,69,6.5,18.4,1007.7,134.4,0,3,0
2004-05,25.5,4.7,➡️南南東,沖縄県,那覇市,0,0,105.0,77,8.0,25.0,1005.1,146.5,0,1,0
2004-06,26.7,5.4,➡️東,沖縄県,那覇市,0,0,393.5,77,7.5,26.9,1001.5,167.1,0,3,0
2004-07,28.8,4.3,➡️南東,沖縄県,那覇市,0,0,192.5,73,6.5,28.9,1004.3,224.3,0,6,0
2004-08,29.0,6.6,⬆️東北東,沖縄県,那覇市,0,0,160.0,74,7.7,29.6,998.0,172.1,0,5,0
2004-09,27.6,6.1,➡️南東,沖縄県,那覇市,0,0,375.0,75,7.0,27.6,1002.9,155.5,0,2,0
2004-10,24.9,7.4,⬆️北北東,沖縄県,那覇市,0,0,151.5,66,6.3,20.7,1005.8,161.7,0,0,0
2004-11,22.6,5.0,⬆️北北東,沖縄県,那覇市,0,0,68.5,64,5.0,17.7,1013.2,175.3,0,0,0
2004-12,20.2,5.7,⬆️北北東,沖縄県,那覇市,0,0,70.0,63,6.8,15.2,1012.4,120.6,0,0,0
2005-01,16.6,5.4,⬆️北北東,沖縄県,那覇市,0,0,69.5,64,8.4,12.2,1015.6,75.7,0,0,0
2005-02,17.9,5.6,⬆️北北東,沖縄県,那覇市,0,0,172.0,74,9.0,15.7,1015.6,35.3,0,1,0
2005-03,17.2,5.7,⬆️北,沖縄県,那覇市,0,0,169.5,63,8.2,12.9,1016.5,102.2,0,3,0
2005-04,21.5,5.1,➡️東南東,沖縄県,那覇市,0,0,98.5,71,7.0,18.4,1012.6,129.7,0,0,0
2005-05,24.2,5.2,⬆️東北東,沖縄県,那覇市,0,0,175.5,77,8.2,23.3,1006.5,98.3,0,3,0
2005-06,26.6,6.3,⬇️南南西,沖縄県,那覇市,0,0,860.5,80,8.1,28.1,1004.5,108.8,0,10,0
